x,y,z,z_ft,magnitude,lon,lat,year,month,day
630555.8577214733,3672104.2166589443,-5344.3665528,-17534.011,1.42,-115.59963000107838,33.17990000045053,2018.0,11.0,20.0
630576.4806652045,3671887.135265981,-5314.3650888,-17435.581,1.24,-115.59943999913153,33.17793999922502,2018.0,11.0,21.0
632766.0184493328,3675047.3237401834,-5393.368944,-17694.78,0.57,-115.57550000090983,33.20616999955472,2018.0,11.0,22.0
626195.8261423907,3669110.3841329706,-2869.2457728,-9413.536,1.49,-115.64679999986893,33.153419999170254,2018.0,11.0,22.0
630545.2774198893,3672058.607635539,-5506.374458400001,-18065.533,1.34,-115.59975000086685,33.179490001293274,2018.0,11.0,22.0
629733.4914473048,3672936.0603442816,-4633.331856,-15201.22,0.86,-115.60832999995712,33.18750000130139,2018.0,11.0,23.0
630710.0062340808,3671526.2910339823,-4856.342738400001,-15932.883,1.68,-115.59805999948642,33.17466999939702,2018.0,11.0,23.0
630663.1447856352,3671613.2718524495,-5025.3509856,-16487.372,1.35,-115.59854999899558,33.17545999965439,2018.0,11.0,23.0
636664.0631498926,3629281.0336344824,-10874.6364168,-35677.941,1.7,-115.54049999992299,32.79299000003496,2018.0,11.0,26.0
643727.0860545875,3632528.264294503,-10144.600792800002,-33282.811,1.29,-115.46459000039128,32.82137000098608,2018.0,11.0,27.0
635874.5344398351,3646550.7113820193,-9510.5698536,-31202.657,1.85,-115.54639000054712,32.948820000635344,2018.0,11.0,28.0
634438.7194949606,3646389.054917382,-9242.5567752,-30323.349,1.59,-115.56177000048277,32.947540000506606,2018.0,12.0,2.0
632554.9731535461,3656346.196871145,-8919.5410128,-29263.586,1.28,-115.58047999976064,33.03755999863043,2018.0,12.0,4.0
647419.3829747827,3624966.1012081252,-10215.604257600002,-33515.762,1.72,-115.4263600012878,32.75268999915746,2018.0,12.0,5.0
647423.1712092871,3625593.8386114873,-10647.625339200002,-34933.154,1.72,-115.42621999925866,32.758349998880426,2018.0,12.0,5.0
647483.4909262203,3624877.2272802284,-10248.605868000002,-33624.035,2.2,-115.42569000048657,32.75188000074652,2018.0,12.0,5.0
629381.7313762425,3671687.136037051,-4020.3019416,-13189.967,1.31,-115.61228000065346,33.17628000032895,2018.0,12.0,6.0
629381.9960727763,3671667.1781366556,-4020.3019416,-13189.967,2.3,-115.61227999928093,33.176099998945645,2018.0,12.0,6.0
628663.1251702487,3676885.309842148,-3621.2824704,-11880.848,1.16,-115.61925000073046,33.22324000031633,2018.0,12.0,6.0
647828.5800321256,3624547.452815838,-9750.581565600001,-31990.097,1.71,-115.42206000062777,32.748860000725124,2018.0,12.0,7.0
648244.9881661873,3623899.3683932447,-9983.592936000001,-32754.57,1.86,-115.41772000140813,32.74295999936939,2018.0,12.0,7.0
633422.2946624289,3657887.2016028976,-8843.537304,-29014.23,1.22,-115.57096999969035,33.05134999966629,2018.0,12.0,10.0
631351.6800267288,3656224.6646793108,-9117.5506752,-29913.224,2.12,-115.59338000009564,33.0366099992008,2018.0,12.0,11.0
631299.6789682594,3656201.7900717193,-9189.5541888,-30149.456,1.77,-115.59394000113001,33.03641000130793,2018.0,12.0,11.0
631402.4648785061,3656268.5936282584,-5853.391392,-19204.04,1.0,-115.5928299986444,33.03700000091547,2018.0,12.0,11.0
631392.9640188573,3656210.8011697703,-9063.54804,-29736.05,1.96,-115.5929400008259,33.0364799991979,2018.0,12.0,11.0
628081.2878367878,3667595.7057358073,-7604.4768408,-24949.071,1.19,-115.62679999917904,33.1395399990407,2018.0,12.0,11.0
631424.2130841396,3656179.060548717,-8979.5439408,-29460.446,1.95,-115.5926100000929,33.03619000120347,2018.0,12.0,11.0
631340.9641541647,3656118.0628432417,-9201.554774400001,-30188.828,1.47,-115.59351000087374,33.03565000009929,2018.0,12.0,11.0
631423.9754906532,3656196.8002298167,-8997.5448192,-29519.504,2.04,-115.59260999995728,33.03634999917073,2018.0,12.0,12.0
631517.6592975248,3656245.74000336,-8925.541305600002,-29283.272,1.52,-115.59160000081715,33.03677999866368,2018.0,12.0,12.0
648214.8584913665,3625163.1559947026,-10413.613920000002,-34165.4,1.54,-115.41784000070426,32.75435999880871,2018.0,12.0,13.0
648345.6249858838,3624941.096832837,-10300.6084056,-33794.647,1.66,-115.41648000005085,32.75234000050334,2018.0,12.0,14.0
648456.465016177,3624673.272439143,-10357.6111872,-33981.664,1.69,-115.41533999865311,32.74991000020905,2018.0,12.0,14.0
648199.7599537693,3625107.4814761383,-10086.597962400001,-33092.513,2.21,-115.41800999856422,32.7538600003811,2018.0,12.0,14.0
648336.6456925101,3624977.5588453733,-10280.6074296,-33729.027,1.47,-115.41656999927783,32.7526699996018,2018.0,12.0,14.0
648061.5764795047,3625261.7839192664,-10079.597620800001,-33069.546,1.82,-115.4194600007682,32.75527000005986,2018.0,12.0,15.0
648118.9482096974,3625185.011775747,-10040.595717600001,-32941.587,1.9,-115.41886000111288,32.75456999881358,2018.0,12.0,15.0
647974.0543433517,3625412.408132646,-10254.6061608,-33643.721,1.88,-115.420369999284,32.7566400011917,2018.0,12.0,15.0
630662.5222623062,3671241.760513927,-4769.3384928000005,-15647.436,1.44,-115.59861000012586,33.17211000120803,2018.0,12.0,17.0
632705.4604013062,3658892.167003475,-7083.451416,-23239.67,1.11,-115.57850000067396,33.06049999866106,2018.0,12.0,19.0
636867.6207134947,3644052.688949665,-8662.5284712,-28420.369,1.45,-115.53614000133824,32.92617000019857,2018.0,12.0,22.0
630469.2731477042,3674812.265240913,-6553.425552000001,-21500.74,1.34,-115.60017000087495,33.204329999295695,2018.0,12.0,22.0
608821.4292229877,3706306.4642141825,-8466.5189064,-27777.293,1.05,-115.82859000034424,33.49073999929178,2018.0,12.0,23.0
629060.910308192,3671335.7850281256,-3779.2901808,-12399.246,1.92,-115.61576999999804,33.17315000128512,2018.0,12.0,23.0
630882.5905531467,3672287.13702952,-4237.3125312,-13901.944,1.12,-115.59609999840924,33.18151000030221,2018.0,12.0,23.0
638212.7543821661,3647432.7259691707,-8796.5350104,-28860.023,1.41,-115.52125000103503,32.9564799995433,2018.0,12.0,24.0
638195.5242580975,3647461.317005076,-8815.535937600001,-28922.362,1.36,-115.52143000034727,32.95673999893637,2018.0,12.0,24.0
630646.9277264345,3671082.9699034183,-7090.4517576,-23262.637,1.3,-115.59879999922374,33.17068000117273,2018.0,12.0,24.0
638788.2851183593,3641086.475584726,-9825.5852256,-32236.172,1.42,-115.51605000157734,32.899179999670494,2018.0,12.0,27.0
638813.4607057495,3641158.9121159688,-9813.584640000001,-32196.8,1.53,-115.5157700006828,32.89983000046146,2018.0,12.0,27.0
638733.6298629377,3641048.0022292305,-9781.5830784,-32091.808,1.67,-115.51664000040712,32.898840000086786,2018.0,12.0,27.0
638745.5711048701,3641063.6955796806,-9772.5826392,-32062.279,1.84,-115.51651000035223,32.898980000119344,2018.0,12.0,27.0
638739.1327181363,3641055.8422630704,-9773.582688,-32065.56,1.72,-115.51658000140186,32.898909999564076,2018.0,12.0,27.0
638717.1367130651,3641023.373202708,-9799.583956800001,-32150.866,1.96,-115.51681999876982,32.89861999978341,2018.0,12.0,27.0
629327.4996006342,3672260.8580174716,-3196.2617304000005,-10486.423,1.6,-115.61278000061273,33.181460000721444,2018.0,12.0,28.0
630232.061219927,3662315.575909655,-7203.457272000001,-23633.39,1.16,-115.60450000059376,33.09166999879617,2018.0,12.0,28.0
646974.1103562876,3626556.4180933638,-10029.5951808,-32905.496,1.44,-115.43086000041185,32.767090000480216,2018.0,12.0,29.0
628189.3793995644,3666396.1355648683,-8099.5009968,-26573.166,1.48,-115.62580999926209,33.12870999913763,2018.0,12.0,30.0
622726.8730462284,3639056.1135473084,-9983.592936000001,-32754.57,1.61,-115.68801000062388,32.88278999956778,2018.0,12.0,31.0
645292.1306676927,3628675.2610386587,-9002.545063200001,-29535.909,1.71,-115.44848000013138,32.78642000039251,2018.0,12.0,31.0
640261.5927554648,3625319.1821841747,-11046.644810400001,-36242.273,1.83,-115.50269000074363,32.756810000343386,2019.0,1.0,1.0
633883.1477031783,3673398.013904088,-4396.3202904,-14423.623,1.24,-115.56376000042911,33.19116000131128,2019.0,1.0,6.0
645335.2691374784,3628288.8630581694,-8895.5398416,-29184.842,2.48,-115.44808000008685,32.782930000787005,2019.0,1.0,9.0
628095.0471078919,3667613.6292303866,-7595.476401600001,-24919.542,1.45,-115.62665000056359,33.139699999461094,2019.0,1.0,9.0
632473.6348391647,3674747.2485934645,-4900.3448856,-16077.247,2.16,-115.578679998667,33.20349999915427,2019.0,1.0,11.0
630380.2704588424,3631841.0298683387,-9124.5510168,-29936.191,0.99,-115.60722999952091,32.81684000041924,2019.0,1.0,12.0
630326.2499629087,3631890.218666562,-9154.552480800001,-30034.621,1.35,-115.60779999981216,32.81729000133768,2019.0,1.0,12.0
630424.6224515513,3631815.0008339933,-9133.551456000001,-29965.72,1.71,-115.60676000041899,32.81660000032407,2019.0,1.0,12.0
630472.7635401842,3631785.695151304,-9126.551114400001,-29942.753,1.29,-115.60624999935993,32.816329999267914,2019.0,1.0,13.0
630469.0770062464,3631781.211091248,-9093.549504,-29834.48,1.23,-115.60629000139,32.81629000052198,2019.0,1.0,13.0
625424.3654173024,3638096.4638354923,-6640.429797600001,-21786.187,1.85,-115.65931000094567,32.87383000032708,2019.0,1.0,13.0
625405.6918526484,3636914.1582965213,-3343.268904,-10968.73,1.85,-115.65966999967414,32.863169999590546,2019.0,1.0,13.0
630180.2567813778,3671668.9212388797,-4278.314532,-14036.465,1.24,-115.60371999996917,33.176020000443124,2019.0,1.0,13.0
644176.9943871688,3631726.371340863,-9464.5676088,-31051.731,1.49,-115.45990999870884,32.814079999350085,2019.0,1.0,14.0
644171.1021919708,3631745.1381562836,-9493.569024,-31146.88,1.77,-115.45996999935048,32.814250000931196,2019.0,1.0,14.0
628743.4754605035,3668390.6511876076,-7185.4563935999995,-23574.332,1.32,-115.61959000146172,33.14663000050447,2019.0,1.0,14.0
630487.0697620433,3631765.9238069304,-9111.5503824,-29893.538,1.93,-115.60609999948962,32.81615000073371,2019.0,1.0,14.0
631678.3187384804,3673854.8400501236,-6651.4303344,-21822.278,2.25,-115.58734000128243,33.19555000012879,2019.0,1.0,14.0
628762.8728267533,3668405.3232278833,-7405.4671296,-24296.152,1.26,-115.61937999933083,33.14676000130803,2019.0,1.0,15.0
639024.5991882584,3638921.7952134823,-8303.510952,-27242.49,1.65,-115.51385000028233,32.8796299991369,2019.0,1.0,15.0
638993.1337318607,3638896.9551411457,-8414.516368800001,-27606.681,1.4,-115.51419000089844,32.87940999941254,2019.0,1.0,15.0
639039.3524886294,3638804.4540271726,-8350.513245600001,-27396.697,1.39,-115.51370999902767,32.878570000185235,2019.0,1.0,15.0
639001.6330698623,3638824.992876555,-8419.5166128,-27623.086,2.03,-115.51411000045397,32.87875999974388,2019.0,1.0,15.0
638912.4859512381,3639175.27603796,-8295.5105616,-27216.242,2.75,-115.51500999938119,32.881929998626354,2019.0,1.0,15.0
638991.0237135771,3639179.708866405,-8219.5068528,-26966.886,0.99,-115.5141699990378,32.88196000124032,2019.0,1.0,15.0
639101.910417188,3638814.2069275,-8245.5081216,-27052.192,2.0,-115.51303999919965,32.87864999945923,2019.0,1.0,15.0
639116.4477332957,3638645.85078797,-8546.522810400002,-28039.773,2.1,-115.5129099996005,32.87712999949489,2019.0,1.0,15.0
639131.1161079594,3638800.2021360677,-8197.5057792,-26894.704,1.14,-115.51272999910834,32.87851999956381,2019.0,1.0,15.0
639133.9797404445,3638464.2295415225,-8425.516905600001,-27642.772,1.81,-115.51274999921344,32.87549000035892,2019.0,1.0,15.0
638967.977575497,3639221.524480027,-8300.5108056,-27232.647,1.72,-115.51441000107344,32.882340000126334,2019.0,1.0,15.0
639160.7281257899,3638757.3704924625,-8201.505974400001,-26907.828,2.88,-115.51242000056831,32.87813000101479,2019.0,1.0,15.0
639152.580083955,3638538.791564892,-8375.514465600001,-27478.722,1.68,-115.51254000083408,32.87615999999688,2019.0,1.0,15.0
638979.5386284242,3638799.1757308063,-8481.519638400001,-27826.508,1.66,-115.51434999981775,32.87852999869538,2019.0,1.0,15.0
639161.4693045144,3638505.648194133,-8385.5149536,-27511.532,1.23,-115.51245000059077,32.875859999494196,2019.0,1.0,15.0
639080.3520650836,3639148.8073226977,-8108.5014360000005,-26602.695,1.29,-115.51322000040271,32.88166999932567,2019.0,1.0,15.0
639182.6503861658,3638795.3839815864,-8148.503388000001,-26733.935,2.33,-115.51217999978577,32.87847000071302,2019.0,1.0,15.0
639191.3277358207,3638578.151063982,-8852.5377432,-29043.759,1.31,-115.5121200014648,32.8765099987364,2019.0,1.0,15.0
639215.3926853297,3638862.3830221347,-8116.5018264,-26628.943,1.35,-115.5118199989149,32.87907000110343,2019.0,1.0,15.0
638957.4536690434,3639171.4733306365,-8339.5127088,-27360.606,1.75,-115.51453000140243,32.881889999680105,2019.0,1.0,15.0
639080.6176365528,3639129.958959503,-8121.502070400001,-26645.348,1.89,-115.51322000065285,32.88150000041878,2019.0,1.0,15.0
639224.9255010118,3638717.244199953,-8118.501924000001,-26635.505,1.22,-115.5117400010045,32.87775999923481,2019.0,1.0,15.0
639258.3217926174,3638804.2137966515,-8762.533351200002,-28748.469,1.59,-115.51137000058368,32.878539999703115,2019.0,1.0,15.0
639231.4220948542,3638853.737300553,-8079.5000208,-26507.546,2.12,-115.51165000151974,32.87898999960757,2019.0,1.0,15.0
630835.3934107684,3671564.5668621333,-3886.2954024,-12750.313,3.9,-115.59670999846318,33.17499999945723,2019.0,1.0,17.0
630737.9164459171,3671600.9656262933,-4338.31746,-14233.325,1.86,-115.59774999881469,33.175340000401874,2019.0,1.0,17.0
630585.2432666222,3671371.583941808,-4236.312482400001,-13898.663,3.12,-115.59942000006619,33.17328999918264,2019.0,1.0,17.0
630768.4859605671,3671755.5212871027,-4212.3113112,-13819.919,1.91,-115.59740000099163,33.17672999959342,2019.0,1.0,17.0
630379.0872833342,3671096.0234195213,-4107.306187200001,-13475.414,1.47,-115.60166999891523,33.17083000079089,2019.0,1.0,17.0
630787.0296806266,3671485.182112979,-4223.311848,-13856.01,2.0,-115.59724000018996,33.17428999930265,2019.0,1.0,17.0
633897.8912613253,3669535.6339449575,-7293.461664,-23928.68,2.01,-115.56417000081782,33.15632999989265,2019.0,1.0,17.0
631189.4606745902,3671588.172083591,-5327.3657232000005,-17478.234,1.54,-115.59291000058475,33.17517000110175,2019.0,1.0,17.0
629935.5838182704,3671764.358465482,-3459.2745648,-11349.326,1.48,-115.60632999998586,33.176910000895674,2019.0,1.0,17.0
630831.080043289,3671677.6234803526,-3958.298916,-12986.545,1.76,-115.59673999972888,33.17601999870111,2019.0,1.0,17.0
630669.0031647285,3672707.8998612966,-5213.36016,-17104.2,1.77,-115.59833000076506,33.185330001167,2019.0,1.0,17.0
630175.9444259667,3671223.0609895727,-3923.297208,-12871.71,1.74,-115.60383000146632,33.17200000136876,2019.0,1.0,17.0
630850.9713124647,3671932.95260944,-3969.2994528000004,-13022.636,1.29,-115.59648999841886,33.17832000070619,2019.0,1.0,17.0
637934.244813678,3646558.2838683273,-9079.5488208,-29788.546,1.54,-115.52435999925945,32.94862999931626,2019.0,1.0,17.0
626827.5274024763,3669454.5746306223,-2881.2463584,-9452.908,1.85,-115.6399799991869,33.15644999882844,2019.0,1.0,17.0
626779.1926837417,3669369.6676434698,-2802.2425032000006,-9193.709,3.08,-115.64050999900992,33.15568999968937,2019.0,1.0,17.0
627428.7974542312,3672055.1196516496,-9123.550968,-29932.91,0.92,-115.63317000077384,33.17983000025184,2019.0,1.0,17.0
635918.2259488429,3640397.77866782,-5813.38944,-19072.8,1.28,-115.54682999892303,32.89333000015406,2019.0,1.0,17.0
628575.5881615975,3668246.4948944245,-7288.4614200000005,-23912.275,1.47,-115.62140999919322,33.14534999897441,2019.0,1.0,18.0
628663.4677824448,3668303.0992620043,-7209.457564800001,-23653.076,2.05,-115.6204599997424,33.145850000443474,2019.0,1.0,18.0
629177.6473531337,3667938.384372433,-7573.475328,-24847.36,1.84,-115.61500000077909,33.142499999912964,2019.0,1.0,18.0
628542.082753508,3668240.509467949,-7292.461615200001,-23925.399,1.81,-115.62176999860438,33.14530000016238,2019.0,1.0,18.0
628446.1714740345,3668156.0771657047,-7387.4662512,-24237.094,1.48,-115.62280999939755,33.1445500004379,2019.0,1.0,18.0
628688.9998975028,3668347.7934551258,-7421.467910400001,-24348.648,1.91,-115.62018000149594,33.146250000288546,2019.0,1.0,18.0
628575.485897447,3668254.2564253765,-7343.464104000001,-24092.73,1.32,-115.62141000065088,33.14542000108772,2019.0,1.0,18.0
628605.5072401575,3668312.316810983,-6932.444047200001,-22744.239,1.78,-115.62108000057972,33.14594000070853,2019.0,1.0,18.0
629135.6533342216,3667586.292015903,-6173.407008,-20253.96,1.56,-115.61549999967522,33.13933000058406,2019.0,1.0,18.0
628663.9187711339,3668339.700615007,-6998.447268,-22960.785,1.46,-115.62044999918018,33.14618000119043,2019.0,1.0,18.0
628734.9495128274,3668400.5192150874,-6967.4457552,-22859.074,1.45,-115.61968000145147,33.1467199988171,2019.0,1.0,18.0
628674.7901886948,3668364.2406750005,-7087.451611200001,-23252.794,2.39,-115.62032999972972,33.14640000130088,2019.0,1.0,18.0
628496.0436626555,3668194.436968039,-7202.4572232,-23630.109,1.81,-115.62227000076372,33.14488999936619,2019.0,1.0,18.0
628686.7986168021,3668373.2704116898,-7018.448244,-23026.405,1.59,-115.6202000012216,33.14648000124814,2019.0,1.0,18.0
628700.774883916,3668374.563190772,-6908.442876,-22665.495,1.37,-115.6200500006995,33.14648999898728,2019.0,1.0,18.0
628806.3477056272,3668362.6469176314,-7089.4517088,-23259.356,1.65,-115.61892000151279,33.14636999892946,2019.0,1.0,18.0
629023.5883551309,3667806.601927001,-5473.372848,-17957.26,1.57,-115.61667000134791,33.14132999961138,2019.0,1.0,18.0
626328.4238353664,3668233.8189614383,-9763.5822,-32032.75,1.38,-115.64549999900275,33.14550000125393,2019.0,1.0,18.0
628746.1277254466,3668401.775590067,-6956.4452184,-22822.983,1.18,-115.61955999932803,33.14673000010632,2019.0,1.0,18.0
628457.4516354457,3668149.5716977804,-7295.4617616,-23935.242,1.57,-115.62269000140729,33.1444899999085,2019.0,1.0,18.0
628376.7832559377,3668040.9437440857,-7551.4742544,-24775.178,1.56,-115.62357000123802,33.143520000606564,2019.0,1.0,18.0
628508.1254371257,3668197.922702754,-7304.462200800001,-23964.771,2.45,-115.62214000154152,33.14491999943981,2019.0,1.0,18.0
628310.7764753597,3668023.4425938944,-7571.4752304,-24840.798,2.22,-115.62427999866031,33.14337000028192,2019.0,1.0,18.0
628629.1172372451,3668290.4484727066,-7582.4757672000005,-24876.889,2.23,-115.62083000153133,33.14573999956106,2019.0,1.0,18.0
628292.1636921512,3667948.8986593788,-7612.4772312000005,-24975.319,1.55,-115.62449000076896,33.14269999926682,2019.0,1.0,18.0
628450.7477480003,3668162.791058447,-7245.4593216,-23771.192,1.3,-115.62275999922316,33.144610000886516,2019.0,1.0,18.0
628476.7187362016,3668174.221869643,-7601.4766944,-24939.228,3.39,-115.62247999896064,33.144710000013404,2019.0,1.0,18.0
628693.2109392255,3668382.226424634,-6809.4380448,-22340.676,1.62,-115.62013000015601,33.14656000090399,2019.0,1.0,18.0
630825.1998281918,3671490.1296500987,-8503.520712,-27898.69,0.91,-115.59683000073531,33.1743300005976,2019.0,1.0,18.0
628580.9715779027,3669538.4925715947,-12473.714448,-40924.26,1.25,-115.62116999955833,33.156999999891475,2019.0,1.0,18.0
632168.0041031057,3667571.379134357,-11253.654912000002,-36921.44,1.13,-115.58299999986106,33.138829998767505,2019.0,1.0,18.0
629490.7112600763,3667757.332648852,-12723.726648000002,-41744.51,0.81,-115.61167000147789,33.14083000137672,2019.0,1.0,18.0
628503.6075981167,3668186.773735969,-7322.463079200001,-24023.829,2.1,-115.62219000112248,33.14481999881864,2019.0,1.0,18.0
628575.3410760096,3668194.371097135,-7147.4545392,-23449.654,1.7,-115.62141999961227,33.14487999941844,2019.0,1.0,18.0
628629.918845416,3668300.439680013,-7258.459956000001,-23813.845,1.85,-115.62081999893695,33.14583000056978,2019.0,1.0,18.0
630028.5668752186,3668282.3561872905,-5343.3665040000005,-17530.73,1.51,-115.60582999905384,33.14550000122994,2019.0,1.0,18.0
628633.8831246566,3668282.74852979,-7424.468056800001,-24358.491,1.33,-115.62078000078964,33.145669999226214,2019.0,1.0,18.0
628515.2374126693,3668224.6311367336,-7350.4644456000005,-24115.697,2.36,-115.6220600009818,33.14516000067029,2019.0,1.0,18.0
628358.5359774057,3668009.6534191696,-7562.4747912,-24811.269,1.54,-115.62377000142295,33.143239999705074,2019.0,1.0,18.0
628450.6165747723,3668172.769819223,-7250.459565600001,-23787.597,1.3,-115.62275999923803,33.144700000452936,2019.0,1.0,19.0
628430.5916894139,3668134.802298278,-7163.455320000001,-23502.15,1.76,-115.62298000001707,33.14435999973285,2019.0,1.0,19.0
628502.4708995214,3668202.284053466,-7193.456784000001,-23600.58,1.47,-115.62219999929822,33.1449599987076,2019.0,1.0,19.0
628066.8077684607,3667775.1651776843,-7460.469813600001,-24476.607,1.18,-115.62692999994064,33.14115999933132,2019.0,1.0,19.0
628681.7427476441,3668332.172696967,-7362.4650312,-24155.069,2.18,-115.62025999917826,33.14611000129786,2019.0,1.0,19.0
628683.534969439,3668337.740962348,-7317.4628352,-24007.424,1.21,-115.62024000153444,33.14616000052899,2019.0,1.0,19.0
628340.6389836317,3668022.725637695,-7609.4770848,-24965.476,1.29,-115.6239600004815,33.14335999889871,2019.0,1.0,19.0
630995.2444720648,3671258.41832499,-5232.361087200001,-17166.539,1.31,-115.59504000033863,33.17221999990398,2019.0,1.0,20.0
630993.4242667116,3671255.0669519682,-5239.361428800001,-17189.506,1.64,-115.59505999967286,33.17218999946801,2019.0,1.0,20.0
630954.7576014299,3671356.5732042603,-5251.362014400001,-17228.878,1.35,-115.59546000018058,33.17311000118728,2019.0,1.0,20.0
631019.3594630093,3671198.8576654005,-5164.3577688000005,-16943.431,1.35,-115.59478999974563,33.171679998728756,2019.0,1.0,20.0
630969.4190406512,3671445.487214295,-5151.3571344,-16900.778,1.43,-115.59528999935601,33.17391000122247,2019.0,1.0,20.0
630979.2790413992,3671405.696633857,-5263.3626,-17268.25,1.43,-115.59518999898708,33.173550000334735,2019.0,1.0,20.0
630991.6534467393,3671178.524491489,-5266.3627464,-17278.093,1.29,-115.59509000057905,33.17149999909446,2019.0,1.0,20.0
630969.8058429037,3671416.6590239042,-5161.3576224,-16933.588,1.61,-115.59528999945847,33.17364999890187,2019.0,1.0,20.0
631008.1202199818,3671271.8987983875,-5261.362502399999,-17261.688,1.21,-115.59490000053705,33.17234000064732,2019.0,1.0,20.0
632304.5527840571,3672434.954369724,-6833.439216,-22419.42,0.64,-115.5808300012902,33.182670000838975,2019.0,1.0,20.0
630898.2650958801,3671326.9821574613,-5303.364552000001,-17399.49,0.94,-115.5960700008872,33.17284999939311,2019.0,1.0,20.0
634327.1958391288,3659731.5610487233,-7148.4545880000005,-23452.935,1.19,-115.56100999924146,33.06787000062817,2019.0,1.0,20.0
631010.753831516,3671284.132830286,-5240.3614776,-17192.787,1.62,-115.59487000106535,33.17245000116358,2019.0,1.0,20.0
630943.255879395,3671379.707091013,-5249.3619168,-17222.316,1.36,-115.59558000075083,33.17332000028557,2019.0,1.0,20.0
630991.6534467393,3671178.524491489,-5294.3641128,-17369.961,1.4,-115.59509000057905,33.17149999909446,2019.0,1.0,20.0
631297.1824517099,3669888.465285501,-5433.370896,-17826.02,1.22,-115.59199999982714,33.159829998860346,2019.0,1.0,20.0
628353.9743093759,3668001.8309158282,-7601.4766944,-24939.228,1.18,-115.62381999963134,33.14317000010682,2019.0,1.0,20.0
628335.3481321551,3667999.3682496273,-7565.474937600001,-24821.112,1.35,-115.62402000162623,33.143149998802734,2019.0,1.0,21.0
628392.6844083022,3668108.7983842213,-7059.4502448,-23160.926,1.96,-115.62338999861366,33.144129999935394,2019.0,1.0,21.0
628442.4987687126,3668151.5929440437,-7073.450928,-23206.86,1.29,-115.62284999979475,33.14450999905013,2019.0,1.0,21.0
628281.131874924,3668007.5281850216,-7121.453270400001,-23364.348,1.6,-115.62460000137006,33.14323000066302,2019.0,1.0,21.0
628345.4191631328,3668013.9170823055,-7550.4742056000005,-24771.897,1.45,-115.6239100013611,33.143280001092265,2019.0,1.0,22.0
638851.3466823893,3645507.678860227,-8397.5155392,-27550.904,3.11,-115.5147099985545,32.93904000120714,2019.0,1.0,22.0
638889.4127316548,3645527.067755383,-8151.5035344,-26743.778,3.58,-115.5143000012446,32.939209998893546,2019.0,1.0,22.0
638588.7629395927,3645095.882059346,-8184.5051448,-26852.051,1.74,-115.51758000053107,32.93536000043459,2019.0,1.0,22.0
638523.9235107347,3645051.7204491687,-8116.5018264,-26628.943,1.26,-115.51827999840248,32.934970000226286,2019.0,1.0,22.0
638604.5134340002,3645305.6973368386,-7725.4827456,-25346.072,1.33,-115.5173800000168,32.937249998732206,2019.0,1.0,22.0
628326.0360965317,3668069.109729317,-7018.448244,-23026.405,1.76,-115.62411000113123,33.143779999588766,2019.0,1.0,22.0
638900.8482489729,3645246.6613586713,-8395.5154416,-27544.342,1.98,-115.51422000109395,32.93668000089292,2019.0,1.0,22.0
638675.7358590364,3645494.11465921,-7925.492505600001,-26002.272,2.68,-115.51659000084454,32.938939999144885,2019.0,1.0,22.0
638636.7214754845,3645342.7466007164,-7572.475279200001,-24844.079,1.61,-115.51703000118953,32.937580000456094,2019.0,1.0,22.0
638639.821503761,3645388.257700159,-7468.470204,-24502.855,1.64,-115.51698999952706,32.937990000420506,2019.0,1.0,22.0
628264.6466879116,3667913.051323099,-7543.4738640000005,-24748.93,2.0,-115.62478999927824,33.142380000738015,2019.0,1.0,22.0
634829.020789649,3655490.01492685,-7547.474059200001,-24762.054,1.12,-115.55625999921295,33.0295600002565,2019.0,1.0,23.0
647358.2845556507,3625041.712824087,-10985.6418336,-36042.132,1.38,-115.4270000013855,32.75338000050742,2019.0,1.0,23.0
638626.3527506893,3644883.4903277727,-8173.504608,-26815.96,1.31,-115.51720999959193,32.93344000028232,2019.0,1.0,23.0
638623.5945638198,3644880.1245787404,-8424.5168568,-27639.491,1.69,-115.51723999993483,32.93340999984534,2019.0,1.0,23.0
638736.1014122602,3644992.604676214,-8377.5145632,-27485.284,1.11,-115.51602000157834,32.934409999337845,2019.0,1.0,23.0
638475.1945710634,3645324.9488558806,-8638.5273,-28341.625,1.4,-115.51875999861905,32.93744000123781,2019.0,1.0,23.0
628139.932626007,3667890.3451725054,-7152.454783200001,-23466.059,1.32,-115.62612999853992,33.14218999976684,2019.0,1.0,23.0
636281.7525648064,3646380.0166620184,-8549.522956800001,-28049.616,1.16,-115.54205999910056,32.94723000008032,2019.0,1.0,24.0
628442.4841588931,3668152.7018642644,-7396.4666904000005,-24266.623,1.44,-115.62285000015873,33.14452000053077,2019.0,1.0,24.0
646697.8100118157,3626232.940576689,-9322.560679200002,-30585.829,1.52,-115.43385999922765,32.76420999953717,2019.0,1.0,25.0
638113.2552610213,3646194.8364049327,-8835.5369136,-28987.982,1.26,-115.52249999897498,32.945330000329406,2019.0,1.0,25.0
616304.2919769918,3637746.4210501504,-9898.588788000001,-32475.685,1.25,-115.7568199994018,32.87168000110186,2019.0,1.0,27.0
616284.3178109217,3637773.906586431,-9879.5878608,-32413.346,2.21,-115.75703000122198,32.87192999912987,2019.0,1.0,27.0
616209.147853702,3637720.906146278,-9982.5928872,-32751.289,3.49,-115.75783999987321,32.87145999891305,2019.0,1.0,27.0
